dates,ret_5_yr_daily,ret_10_yr_daily,bps_credit_aaa,bps_credit_baa,spread_aaa.minus.baa
5/14/2003,2.468,3.52,5.2,6.36,1.16
5/15/2003,2.521,3.53,5.17,6.36,1.19
5/16/2003,2.384,3.419,5.13,6.3,1.17
5/19/2003,2.428,3.485,5.12,6.32,1.2
5/20/2003,2.295,3.354,5.03,6.24,1.21
5/21/2003,2.377,3.396,4.98,6.25,1.27
5/22/2003,2.291,3.314,4.98,6.19,1.21
5/23/2003,2.314,3.335,4.94,6.15,1.21
5/26/2003,2.313,3.332,,,
5/27/2003,2.33,3.411,5.04,6.24,1.2
5/28/2003,2.33,3.424,5.09,6.27,1.18
5/29/2003,2.257,3.335,5.03,6.21,1.18
5/30/2003,2.289,3.37,5.04,6.22,1.18
6/2/2003,2.319,3.408,5.08,6.28,1.2
6/3/2003,2.226,3.329,5.01,6.22,1.21
6/4/2003,2.182,3.293,4.94,6.17,1.23
6/5/2003,2.229,3.342,4.98,6.21,1.23
6/6/2003,2.271,3.351,4.97,6.2,1.23
6/9/2003,2.181,3.276,4.93,6.16,1.23
6/10/2003,2.082,3.19,4.85,6.09,1.24
6/11/2003,2.131,3.21,4.84,6.08,1.24
6/12/2003,2.068,3.163,4.81,6.06,1.25
6/13/2003,2.03,3.112,4.76,6.01,1.25
6/16/2003,2.113,3.172,4.81,6.05,1.24
6/17/2003,2.223,3.261,4.89,6.12,1.23
6/18/2003,2.3,3.361,4.89,6.2,1.31
6/19/2003,2.239,3.337,5.01,6.22,1.21
6/20/2003,2.262,3.365,5.05,6.26,1.21
6/23/2003,2.205,3.311,4.99,6.2,1.21
6/24/2003,2.144,3.249,4.94,6.16,1.22
6/25/2003,2.319,3.403,5.03,6.23,1.2
6/26/2003,2.461,3.542,5.15,6.35,1.2
6/27/2003,2.443,3.542,5.19,6.38,1.19
6/30/2003,2.409,3.513,5.16,6.35,1.19
7/1/2003,2.433,3.547,5.19,6.37,1.18
7/2/2003,2.406,3.536,5.17,6.31,1.14
7/3/2003,2.518,3.661,5.27,6.39,1.12
7/4/2003,2.484,3.647,,,
7/7/2003,2.58,3.732,5.32,6.44,1.12
7/8/2003,2.58,3.714,5.32,6.43,1.11
7/9/2003,2.545,3.68,5.3,6.41,1.11
7/10/2003,2.507,3.655,5.3,6.41,1.11
7/11/2003,2.445,3.626,5.28,6.39,1.11
7/14/2003,2.545,3.724,5.36,6.46,1.1
7/15/2003,2.809,3.981,5.51,6.6,1.09
7/16/2003,2.753,3.918,5.47,6.59,1.12
7/17/2003,2.767,3.92,5.47,6.59,1.12
7/18/2003,2.859,3.999,5.46,6.61,1.15
7/21/2003,3.071,4.21,5.62,6.76,1.14
7/22/2003,2.975,4.122,5.59,6.73,1.14
7/23/2003,2.951,4.108,5.58,6.71,1.13
7/24/2003,2.983,4.165,5.63,6.75,1.12
7/25/2003,2.98,4.175,5.66,6.79,1.13
7/28/2003,3.126,4.28,5.76,6.89,1.13
7/29/2003,3.299,4.438,5.84,6.97,1.13
7/30/2003,3.159,4.307,5.78,6.89,1.11
7/31/2003,3.22,4.405,5.95,7.07,1.12
8/1/2003,3.229,4.383,5.87,7.01,1.14
8/4/2003,3.099,4.283,5.83,6.97,1.14
8/5/2003,3.226,4.39,5.94,7.09,1.15
8/6/2003,3.129,4.267,5.8,6.96,1.16
8/7/2003,3.179,4.217,5.78,6.94,1.16
8/8/2003,3.162,4.269,5.8,6.96,1.16
8/11/2003,3.236,4.353,5.84,6.99,1.15
8/12/2003,3.284,4.426,5.85,7,1.15
8/13/2003,3.421,4.56,6,7.14,1.14
8/14/2003,3.366,4.489,6.01,7.14,1.13
8/15/2003,3.404,4.528,5.97,7.1,1.13
8/18/2003,3.336,4.457,5.94,7.09,1.15
8/19/2003,3.233,4.361,5.84,6.99,1.15
8/20/2003,3.339,4.436,5.89,7.01,1.12
8/21/2003,3.443,4.475,5.91,7.04,1.13
8/22/2003,3.453,4.473,5.85,6.97,1.12
8/25/2003,3.505,4.525,5.91,7.03,1.12
8/26/2003,3.453,4.473,5.88,6.99,1.11
8/27/2003,3.533,4.535,5.91,7.01,1.1
8/28/2003,3.402,4.414,5.82,6.91,1.09
8/29/2003,3.464,4.464,5.83,6.91,1.08
9/1/2003,3.454,4.458,,,
9/2/2003,3.608,4.599,5.93,7,1.07
9/3/2003,3.587,4.593,5.94,7,1.06
9/4/2003,3.468,4.503,5.91,6.98,1.07
9/5/2003,3.267,4.347,5.8,6.87,1.07
9/8/2003,3.343,4.426,5.82,6.89,1.07
9/9/2003,3.25,4.355,5.82,6.9,1.08
9/10/2003,3.143,4.271,5.75,6.83,1.08
9/11/2003,3.251,4.314,5.75,6.83,1.08
9/12/2003,3.139,4.252,5.76,6.83,1.07
9/15/2003,3.122,4.267,5.76,6.83,1.07
9/16/2003,3.115,4.275,5.8,6.86,1.06
9/17/2003,3.064,4.178,5.71,6.76,1.05
9/18/2003,3.067,4.162,5.69,6.73,1.04
9/19/2003,3.101,4.16,5.65,6.69,1.04
9/22/2003,3.121,4.216,5.73,6.78,1.05
9/23/2003,3.108,4.205,5.64,6.74,1.1
9/24/2003,3.05,4.133,5.57,6.66,1.09
9/25/2003,3.006,4.081,5.54,6.64,1.1
9/26/2003,2.904,4,5.49,6.59,1.1
9/29/2003,2.971,4.075,5.55,6.65,1.1
9/30/2003,2.826,3.938,5.43,6.53,1.1
10/1/2003,2.815,3.932,5.43,6.52,1.09
10/2/2003,2.869,3.993,5.48,6.57,1.09
10/3/2003,3.097,4.199,5.64,6.73,1.09
10/6/2003,3.056,4.17,5.6,6.68,1.08
10/7/2003,3.135,4.257,5.69,6.76,1.07
10/8/2003,3.09,4.236,5.71,6.78,1.07
10/9/2003,3.173,4.291,5.76,6.82,1.06
10/10/2003,3.142,4.269,5.72,6.77,1.05
10/13/2003,3.132,4.251,,,
10/14/2003,3.217,4.344,5.8,6.85,1.05
10/15/2003,3.292,4.397,5.84,6.87,1.03
10/16/2003,3.403,4.459,5.85,6.87,1.02
10/17/2003,3.327,4.388,5.79,6.79,1
10/20/2003,3.317,4.382,5.77,6.77,1
10/21/2003,3.286,4.342,5.76,6.77,1.01
10/22/2003,3.18,4.251,5.7,6.72,1.02
10/23/2003,3.234,4.316,5.73,6.75,1.02
10/24/2003,3.142,4.23,5.64,6.66,1.02
10/27/2003,3.183,4.259,5.68,6.69,1.01
10/28/2003,3.084,4.177,5.63,6.64,1.01
10/29/2003,3.204,4.295,5.7,6.7,1
10/30/2003,3.287,4.342,5.74,6.72,0.98
10/31/2003,3.242,4.293,5.69,6.69,1
11/3/2003,3.297,4.34,5.72,6.72,1
11/4/2003,3.252,4.295,5.68,6.69,1.01
11/5/2003,3.332,4.352,5.72,6.73,1.01
11/6/2003,3.388,4.408,5.77,6.79,1.02
11/7/2003,3.43,4.438,5.79,6.8,1.01
11/10/2003,3.448,4.446,5.81,6.82,1.01
11/11/2003,3.448,4.446,,,
11/12/2003,3.399,4.398,5.75,6.77,1.02
11/13/2003,3.279,4.269,5.64,6.65,1.01
11/14/2003,3.187,4.217,5.59,6.59,1
11/17/2003,3.153,4.194,5.57,6.57,1
11/18/2003,3.106,4.142,5.55,6.55,1
11/19/2003,3.214,4.236,5.61,6.61,1
11/20/2003,3.119,4.152,5.55,6.56,1.01
11/21/2003,3.146,4.159,5.53,6.54,1.01
11/24/2003,3.234,4.229,5.6,6.61,1.01
11/25/2003,3.176,4.184,5.56,6.57,1.01
11/26/2003,3.258,4.246,5.59,6.6,1.01
11/27/2003,3.258,4.246,,,
11/28/2003,3.354,4.332,5.64,6.67,1.03
12/1/2003,3.423,4.385,5.68,6.7,1.02
12/2/2003,3.409,4.379,5.67,6.68,1.01
12/3/2003,3.427,4.402,5.73,6.7,0.97
12/4/2003,3.392,4.365,5.7,6.67,0.97
12/5/2003,3.223,4.23,5.59,6.56,0.97
12/8/2003,3.25,4.267,5.66,6.62,0.96
12/9/2003,3.347,4.351,5.71,6.66,0.95
12/10/2003,3.288,4.316,5.69,6.65,0.96
12/11/2003,3.205,4.23,5.65,6.62,0.97
12/12/2003,3.218,4.238,5.63,6.6,0.97
12/15/2003,3.235,4.257,5.65,6.62,0.97
12/16/2003,3.187,4.213,5.62,6.59,0.97
12/17/2003,3.177,4.182,5.57,6.54,0.97
12/18/2003,3.147,4.126,5.51,6.48,0.97
12/19/2003,3.153,4.133,5.5,6.48,0.98
12/22/2003,3.19,4.168,5.53,6.52,0.99
12/23/2003,3.279,4.259,5.6,6.59,0.99
12/24/2003,3.19,4.183,5.56,6.54,0.98
12/25/2003,3.19,4.183,,,
12/26/2003,3.149,4.15,5.52,6.5,0.98
12/29/2003,3.227,4.242,5.59,6.57,0.98
12/30/2003,3.224,4.257,5.64,6.62,0.98
12/31/2003,3.247,4.246,5.63,6.61,0.98
1/1/2004,3.247,4.246,,,
1/2/2004,3.337,4.379,5.73,6.7,0.97
1/5/2004,3.347,4.377,5.7,6.68,0.98
1/6/2004,3.237,4.271,5.63,6.61,0.98
1/7/2004,3.209,4.242,5.61,6.57,0.96
1/8/2004,3.257,4.255,5.63,6.53,0.9
1/9/2004,3.046,4.08,5.52,6.42,0.9
1/12/2004,3.043,4.086,5.52,6.43,0.91
1/13/2004,2.949,4.011,5.49,6.4,0.91
1/14/2004,2.959,3.994,5.43,6.34,0.91
1/15/2004,2.965,3.969,5.41,6.32,0.91
1/16/2004,3.056,4.03,5.43,6.34,0.91
1/19/2004,3.056,4.03,,,
1/20/2004,3.039,4.055,5.48,6.39,0.91
1/21/2004,3.005,4.018,5.47,6.38,0.91
1/22/2004,2.937,3.953,5.41,6.32,0.91
1/23/2004,3.059,4.072,5.49,6.39,0.9
1/26/2004,3.113,4.13,5.56,6.44,0.88
1/27/2004,3.048,4.074,5.51,6.37,0.86
1/28/2004,3.209,4.189,5.59,6.45,0.86
1/29/2004,3.188,4.173,5.58,6.41,0.83
1/30/2004,3.143,4.132,5.53,6.35,0.82
2/2/2004,3.147,4.145,5.55,6.35,0.8
2/3/2004,3.092,4.097,5.52,6.31,0.79
2/4/2004,3.112,4.112,5.53,6.31,0.78
2/5/2004,3.181,4.167,5.55,6.33,0.78
2/6/2004,3.085,4.077,5.51,6.28,0.77
2/9/2004,3.05,4.052,5.49,6.25,0.76
2/10/2004,3.119,4.112,5.52,6.28,0.76
2/11/2004,3.006,4.031,5.48,6.24,0.76
2/12/2004,3.044,4.044,5.53,6.28,0.75
2/13/2004,3.01,4.04,5.5,6.25,0.75
2/16/2004,3.01,4.04,,,
2/17/2004,3,4.038,5.5,6.24,0.74
2/18/2004,3.017,4.048,5.49,6.24,0.75
2/19/2004,2.997,4.031,5.47,6.24,0.77
2/20/2004,3.078,4.096,5.53,6.28,0.75
2/23/2004,3.007,4.036,5.49,6.25,0.76
2/24/2004,2.986,4.023,5.47,6.23,0.76
2/25/2004,2.966,4.008,5.46,6.23,0.77
2/26/2004,2.99,4.034,5.49,6.25,0.76
2/27/2004,2.938,3.971,5.43,6.2,0.77
3/1/2004,2.952,3.973,5.43,6.2,0.77
3/2/2004,3.024,4.042,5.47,6.24,0.77
3/3/2004,3.027,4.05,5.48,6.25,0.77
3/4/2004,2.99,4.015,5.45,6.22,0.77
3/5/2004,2.802,3.849,5.32,6.1,0.78
3/8/2004,2.7,3.768,5.29,6.08,0.79
3/9/2004,2.653,3.721,5.24,6.03,0.79
3/10/2004,2.663,3.728,5.26,6.05,0.79
3/11/2004,2.645,3.698,5.27,6.06,0.79
3/12/2004,2.733,3.777,5.29,6.09,0.8
3/15/2004,2.729,3.762,5.28,6.09,0.81
3/16/2004,2.642,3.679,5.27,6.04,0.77
3/17/2004,2.669,3.711,5.27,6.04,0.77
3/18/2004,2.723,3.754,5.28,6.08,0.8
3/19/2004,2.733,3.771,5.31,6.1,0.79
3/22/2004,2.676,3.713,5.24,6.06,0.82
3/23/2004,2.655,3.69,5.26,6.06,0.8
3/24/2004,2.665,3.707,5.26,6.06,0.8
3/25/2004,2.679,3.737,5.28,6.09,0.81
3/26/2004,2.784,3.829,5.36,6.16,0.8
3/29/2004,2.842,3.888,5.4,6.19,0.79
3/30/2004,2.849,3.894,5.41,6.19,0.78
3/31/2004,2.778,3.835,5.37,6.15,0.78
4/1/2004,2.839,3.879,5.4,6.18,0.78
4/2/2004,3.133,4.144,5.55,6.32,0.77
4/5/2004,3.2,4.206,5.62,6.37,0.75
4/6/2004,3.134,4.147,5.6,6.35,0.75
4/7/2004,3.186,4.157,5.59,6.34,0.75
4/8/2004,3.217,4.191,5.62,6.36,0.74
4/9/2004,3.217,4.191,,,
4/12/2004,3.255,4.229,5.64,6.38,0.74
4/13/2004,3.378,4.352,5.73,6.46,0.73
4/14/2004,3.416,4.364,5.76,6.48,0.72
4/15/2004,3.447,4.4,5.8,6.51,0.71
4/16/2004,3.365,4.338,5.77,6.48,0.71
4/19/2004,3.42,4.385,5.79,6.51,0.72
4/20/2004,3.514,4.457,5.82,6.53,0.71
4/21/2004,3.507,4.423,5.82,6.54,0.72
4/22/2004,3.459,4.381,5.78,6.5,0.72
4/23/2004,3.571,4.458,5.84,6.55,0.71
4/26/2004,3.554,4.434,5.81,6.52,0.71
4/27/2004,3.484,4.383,5.8,6.51,0.71
4/28/2004,3.617,4.497,5.85,6.56,0.71
4/29/2004,3.653,4.536,5.89,6.61,0.72
4/30/2004,3.622,4.505,5.87,6.58,0.71
5/3/2004,3.611,4.499,5.87,6.58,0.71
5/4/2004,3.668,4.565,5.92,6.63,0.71
5/5/2004,3.672,4.579,5.91,6.66,0.75
5/6/2004,3.701,4.598,5.98,6.69,0.71
5/7/2004,3.944,4.771,6.06,6.76,0.7
5/10/2004,3.937,4.792,6.12,6.79,0.67
5/11/2004,3.898,4.746,6.08,6.78,0.7
5/12/2004,3.935,4.805,6.13,6.83,0.7
5/13/2004,4.021,4.852,6.18,6.87,0.69
5/14/2004,3.903,4.768,6.12,6.82,0.7
5/17/2004,3.813,4.689,6.06,6.78,0.72
5/18/2004,3.854,4.734,6.08,6.79,0.71
5/19/2004,3.903,4.772,6.12,6.82,0.7
5/20/2004,3.837,4.7,6.05,6.77,0.72
5/21/2004,3.896,4.756,6.08,6.79,0.71
5/24/2004,3.875,4.732,6.06,6.77,0.71
5/25/2004,3.878,4.72,6.03,6.75,0.72
5/26/2004,3.788,4.655,6,6.72,0.72
5/27/2004,3.732,4.6,5.93,6.65,0.72
5/28/2004,3.791,4.647,5.97,6.69,0.72
5/31/2004,3.791,4.647,,,
6/1/2004,3.836,4.7,6.02,6.76,0.74
6/2/2004,3.899,4.738,6.04,6.8,0.76
6/3/2004,3.871,4.71,6.03,6.79,0.76
6/4/2004,3.945,4.772,6.07,6.84,0.77
6/7/2004,3.917,4.76,6.07,6.83,0.76
6/8/2004,3.927,4.762,6.06,6.82,0.76
6/9/2004,3.973,4.805,6.1,6.85,0.75
6/10/2004,4.007,4.793,6.08,6.84,0.76
6/11/2004,4.056,4.799,,,
6/14/2004,4.094,4.87,6.14,6.9,0.76
6/15/2004,3.896,4.676,5.97,6.75,0.78
6/16/2004,3.941,4.722,6.02,6.78,0.76
6/17/2004,3.91,4.678,5.96,6.74,0.78
6/18/2004,3.934,4.71,5.98,6.75,0.77
6/21/2004,3.899,4.684,5.98,6.75,0.77
6/22/2004,3.923,4.717,5.99,6.77,0.78
6/23/2004,3.899,4.696,5.98,6.77,0.79
6/24/2004,3.843,4.644,5.95,6.72,0.77
6/25/2004,3.825,4.646,5.95,6.73,0.78
6/28/2004,3.951,4.735,6.03,6.8,0.77
6/29/2004,3.895,4.686,5.98,6.76,0.78
6/30/2004,3.766,4.581,5.91,6.71,0.8
7/1/2004,3.728,4.563,5.89,6.69,0.8
7/2/2004,3.599,4.459,5.81,6.61,0.8
7/5/2004,3.599,4.455,,,
7/6/2004,3.627,4.474,5.83,6.63,0.8
7/7/2004,3.63,4.474,5.83,6.63,0.8
7/8/2004,3.646,4.47,5.83,6.63,0.8
7/9/2004,3.632,4.456,5.83,6.63,0.8
7/12/2004,3.628,4.445,5.81,6.61,0.8
7/13/2004,3.649,4.47,5.84,6.64,0.8
7/14/2004,3.673,4.48,5.83,6.62,0.79
7/15/2004,3.677,4.48,5.83,6.62,0.79
7/16/2004,3.539,4.349,5.73,6.53,0.8
7/19/2004,3.556,4.351,5.73,6.52,0.79
7/20/2004,3.666,4.444,5.78,6.59,0.81
7/21/2004,3.698,4.466,5.81,6.62,0.81
7/22/2004,3.68,4.444,5.8,6.61,0.81
7/23/2004,3.67,4.43,5.77,6.58,0.81
7/26/2004,3.729,4.485,5.8,6.6,0.8
7/27/2004,3.841,4.613,5.91,6.71,0.8
7/28/2004,3.802,4.583,5.91,6.71,0.8
7/29/2004,3.789,4.575,5.9,6.69,0.79
7/30/2004,3.694,4.475,5.81,6.6,0.79
8/2/2004,3.663,4.449,5.79,6.61,0.82
8/3/2004,3.646,4.424,5.77,6.59,0.82
8/4/2004,3.639,4.418,5.77,6.59,0.82
8/5/2004,3.611,4.4,5.75,6.57,0.82
8/6/2004,3.385,4.22,5.64,6.46,0.82
8/9/2004,3.43,4.256,5.65,6.47,0.82
8/10/2004,3.503,4.289,5.67,6.5,0.83
8/11/2004,3.471,4.271,5.67,6.47,0.8
8/12/2004,3.479,4.254,5.66,6.46,0.8
8/13/2004,3.421,4.227,5.61,6.42,0.81
8/16/2004,3.452,4.262,5.64,6.46,0.82
8/17/2004,3.373,4.19,5.6,6.42,0.82
8/18/2004,3.414,4.236,5.62,6.43,0.81
8/19/2004,3.376,4.213,5.6,6.42,0.82
8/20/2004,3.41,4.232,5.61,6.43,0.82
8/23/2004,3.462,4.283,5.65,6.47,0.82
8/24/2004,3.452,4.271,5.65,6.46,0.81
8/25/2004,3.452,4.261,5.63,6.44,0.81
8/26/2004,3.403,4.209,5.6,6.41,0.81
8/27/2004,3.427,4.227,5.6,6.41,0.81
8/30/2004,3.376,4.176,5.57,6.38,0.81
8/31/2004,3.307,4.117,5.51,6.32,0.81
9/1/2004,3.296,4.113,5.51,6.33,0.82
9/2/2004,3.393,4.213,5.55,6.37,0.82
9/3/2004,3.493,4.295,5.63,6.45,0.82
9/6/2004,3.507,4.291,,,
9/7/2004,3.454,4.238,5.57,6.39,0.82
9/8/2004,3.361,4.159,5.51,6.33,0.82
9/9/2004,3.409,4.195,5.55,6.37,0.82
9/10/2004,3.402,4.186,5.53,6.35,0.82
9/13/2004,3.358,4.135,5.5,6.31,0.81
9/14/2004,3.341,4.124,5.49,6.3,0.81
9/15/2004,3.375,4.164,5.51,6.32,0.81
9/16/2004,3.276,4.072,5.43,6.24,0.81
9/17/2004,3.33,4.106,5.47,6.27,0.8
9/20/2004,3.265,4.056,5.42,6.21,0.79
9/21/2004,3.276,4.035,5.39,6.19,0.8
9/22/2004,3.245,3.978,5.33,6.13,0.8
9/23/2004,3.296,4.016,5.35,6.15,0.8
9/24/2004,3.32,4.027,5.35,6.16,0.81
9/27/2004,3.272,3.989,5.32,6.14,0.82
9/28/2004,3.268,4.002,5.35,6.16,0.81
9/29/2004,3.354,4.087,5.41,6.22,0.81
9/30/2004,3.371,4.119,5.47,6.25,0.78
10/1/2004,3.423,4.187,5.53,6.3,0.77
10/4/2004,3.416,4.164,5.52,6.29,0.77
10/5/2004,3.42,4.173,5.52,6.28,0.76
10/6/2004,3.479,4.22,5.57,6.32,0.75
10/7/2004,3.526,4.242,5.6,6.35,0.75
10/8/2004,3.392,4.129,5.5,6.25,0.75
10/11/2004,3.392,4.131,,,
10/12/2004,3.358,4.098,5.48,6.23,0.75
10/13/2004,3.31,4.055,5.47,6.21,0.74
10/14/2004,3.256,4.024,5.43,6.16,0.73
10/15/2004,3.31,4.053,5.47,6.19,0.72
10/18/2004,3.3,4.041,5.47,6.2,0.73
10/19/2004,3.3,4.032,5.44,6.17,0.73
10/20/2004,3.252,3.98,5.43,6.14,0.71
10/21/2004,3.279,3.995,5.42,6.13,0.71
10/22/2004,3.248,3.974,5.39,6.12,0.73
10/25/2004,3.241,3.97,5.39,6.12,0.73
10/26/2004,3.265,3.999,5.39,6.12,0.73
10/27/2004,3.347,4.082,5.47,6.19,0.72
10/28/2004,3.306,4.049,5.46,6.19,0.73
10/29/2004,3.282,4.023,5.41,6.14,0.73
11/1/2004,3.33,4.07,5.5,6.2,0.7
11/2/2004,3.309,4.047,5.5,6.19,0.69
11/3/2004,3.33,4.074,5.48,6.17,0.69
11/4/2004,3.35,4.072,5.46,6.15,0.69
11/5/2004,3.479,4.173,5.56,6.23,0.67
11/8/2004,3.517,4.216,5.59,6.25,0.66
11/9/2004,3.524,4.226,5.62,6.25,0.63
11/10/2004,3.555,4.239,5.62,6.29,0.67
11/11/2004,3.555,4.252,,,
11/12/2004,3.503,4.179,5.53,6.22,0.69
11/15/2004,3.531,4.186,5.52,6.21,0.69
11/16/2004,3.552,4.206,5.52,6.21,0.69
11/17/2004,3.462,4.129,5.46,6.15,0.69
11/18/2004,3.469,4.113,5.43,6.13,0.7
11/19/2004,3.565,4.204,5.48,6.19,0.71
11/22/2004,3.562,4.178,5.44,6.14,0.7
11/23/2004,3.576,4.182,5.45,6.15,0.7
11/24/2004,3.625,4.198,5.45,6.15,0.7
11/25/2004,3.6,4.194,,,
11/26/2004,3.632,4.246,5.5,6.2,0.7
11/29/2004,3.698,4.318,5.58,6.27,0.69
11/30/2004,3.691,4.349,5.62,6.31,0.69
12/1/2004,3.705,4.365,5.63,6.33,0.7
12/2/2004,3.751,4.406,5.65,6.34,0.69
12/3/2004,3.59,4.25,5.54,6.23,0.69
12/6/2004,3.576,4.221,5.51,6.2,0.69
12/7/2004,3.58,4.221,5.5,6.19,0.69
12/8/2004,3.493,4.118,5.37,6.08,0.71
12/9/2004,3.548,4.166,5.42,6.13,0.71
12/10/2004,3.527,4.149,5.41,6.11,0.7
12/13/2004,3.534,4.147,5.42,6.1,0.68
12/14/2004,3.514,4.122,5.39,6.08,0.69
12/15/2004,3.476,4.074,5.3,6,0.7
12/16/2004,3.565,4.184,5.41,6.11,0.7
12/17/2004,3.576,4.199,5.46,6.13,0.67
12/20/2004,3.569,4.183,5.44,6.11,0.67
12/21/2004,3.559,4.162,5.42,6.09,0.67
12/22/2004,3.555,4.193,5.45,6.12,0.67
12/23/2004,3.569,4.224,5.47,6.14,0.67
12/24/2004,3.572,4.214,,,
12/27/2004,3.646,4.296,5.54,6.2,0.66
12/28/2004,3.649,4.291,5.53,6.21,0.68
12/29/2004,3.687,4.322,5.55,6.22,0.67
12/30/2004,3.628,4.253,5.49,6.16,0.67
12/31/2004,3.607,4.218,5.43,6.1,0.67
1/3/2005,3.621,4.21,5.43,6.09,0.66
1/4/2005,3.709,4.289,5.49,6.14,0.65
1/5/2005,3.716,4.281,5.47,6.12,0.65
1/6/2005,3.681,4.261,5.48,6.13,0.65
1/7/2005,3.713,4.269,5.47,6.12,0.65
1/10/2005,3.727,4.269,5.45,6.11,0.66
1/11/2005,3.706,4.236,5.42,6.07,0.65
1/12/2005,3.699,4.234,5.4,6.06,0.66
1/13/2005,3.653,4.163,5.35,6,0.65
1/14/2005,3.711,4.208,5.36,6.02,0.66
1/17/2005,3.708,4.208,,,
1/18/2005,3.704,4.185,5.32,5.98,0.66
1/19/2005,3.701,4.171,5.3,5.96,0.66
1/20/2005,3.673,4.161,5.29,5.97,0.68
1/21/2005,3.635,4.14,5.29,5.95,0.66
1/24/2005,3.646,4.12,5.25,5.91,0.66
1/25/2005,3.705,4.192,5.32,5.98,0.66
1/26/2005,3.726,4.196,5.3,5.97,0.67
1/27/2005,3.753,4.218,5.3,5.97,0.67
1/28/2005,3.691,4.14,5.24,5.91,0.67
1/31/2005,3.694,4.128,5.22,5.89,0.67
2/1/2005,3.701,4.138,5.22,5.89,0.67
2/2/2005,3.722,4.14,5.21,5.88,0.67
2/3/2005,3.761,4.163,5.21,5.88,0.67
2/4/2005,3.67,4.075,5.14,5.78,0.64
2/7/2005,3.666,4.05,5.09,5.72,0.63
2/8/2005,3.659,4.015,5.05,5.68,0.63
2/9/2005,3.579,3.979,5.03,5.64,0.61
2/10/2005,3.662,4.089,5.13,5.74,0.61
2/11/2005,3.686,4.084,5.16,5.75,0.59
2/14/2005,3.69,4.069,5.11,5.71,0.6
2/15/2005,3.707,4.096,5.14,5.74,0.6
2/16/2005,3.773,4.152,5.19,5.78,0.59
2/17/2005,3.774,4.179,5.23,5.83,0.6
2/18/2005,3.872,4.266,5.32,5.89,0.57
2/21/2005,3.855,4.262,,,
2/22/2005,3.869,4.285,5.33,5.93,0.6
2/23/2005,3.855,4.262,5.3,5.91,0.61
2/24/2005,3.901,4.283,5.3,5.91,0.61
2/25/2005,3.894,4.264,5.28,5.89,0.61
2/28/2005,4.011,4.377,5.35,5.95,0.6
3/1/2005,3.997,4.365,5.35,5.96,0.61
3/2/2005,3.994,4.377,5.37,5.98,0.61
3/3/2005,3.998,4.377,5.37,5.98,0.61
3/4/2005,3.956,4.308,5.26,5.89,0.63
3/7/2005,3.977,4.308,5.23,5.86,0.63
3/8/2005,4.049,4.391,5.3,5.92,0.62
3/9/2005,4.142,4.52,5.43,6.05,0.62
3/10/2005,4.136,4.463,5.37,5.99,0.62
3/11/2005,4.217,4.542,5.42,6.04,0.62
3/14/2005,4.189,4.508,5.39,6.02,0.63
3/15/2005,4.221,4.545,5.42,6.05,0.63
3/16/2005,4.171,4.506,5.4,6.05,0.65
3/17/2005,4.133,4.464,5.37,6.04,0.67
3/18/2005,4.165,4.507,5.42,6.1,0.68
3/21/2005,4.172,4.523,5.44,6.13,0.69
3/22/2005,4.31,4.641,5.5,6.19,0.69
3/23/2005,4.271,4.584,5.49,6.18,0.69
3/24/2005,4.317,4.597,5.47,6.18,0.71
3/25/2005,4.307,4.593,,,
3/28/2005,4.332,4.64,5.52,6.22,0.7
3/29/2005,4.268,4.573,5.48,6.2,0.72
3/30/2005,4.243,4.546,5.44,6.17,0.73
3/31/2005,4.165,4.481,5.4,6.14,0.74
4/1/2005,4.123,4.447,5.36,6.11,0.75
4/4/2005,4.116,4.456,5.38,6.12,0.74
4/5/2005,4.127,4.468,5.42,6.14,0.72
4/6/2005,4.074,4.422,5.41,6.11,0.7
4/7/2005,4.13,4.48,5.48,6.14,0.66
4/8/2005,4.134,4.468,5.47,6.14,0.67
4/11/2005,4.106,4.428,5.42,6.12,0.7
4/12/2005,4.028,4.352,5.34,6.04,0.7
4/13/2005,4.017,4.36,5.37,6.07,0.7
4/14/2005,3.937,4.308,5.39,6.12,0.73
4/15/2005,3.871,4.241,5.3,6.05,0.75
4/18/2005,3.913,4.27,5.28,6.02,0.74
4/19/2005,3.851,4.211,5.23,5.97,0.74
4/20/2005,3.826,4.185,5.26,6,0.74
4/21/2005,3.958,4.294,5.33,6.05,0.72
4/22/2005,3.916,4.245,5.27,6,0.73
4/25/2005,3.937,4.247,5.25,5.97,0.72
4/26/2005,3.954,4.265,5.26,5.98,0.72
4/27/2005,3.909,4.223,5.24,5.97,0.73
4/28/2005,3.811,4.144,5.2,5.94,0.74
4/29/2005,3.895,4.198,5.21,5.97,0.76
5/2/2005,3.874,4.186,5.21,5.98,0.77
5/3/2005,3.863,4.164,5.21,5.98,0.77
5/4/2005,3.853,4.186,5.28,6.03,0.75
5/5/2005,3.804,4.154,5.28,6.03,0.75
5/6/2005,3.95,4.258,5.29,6.1,0.81
5/9/2005,3.985,4.282,5.27,6.07,0.8
5/10/2005,3.898,4.2,5.23,6.05,0.82
5/11/2005,3.901,4.202,5.2,6.02,0.82
5/12/2005,3.865,4.17,5.17,6.01,0.84
5/13/2005,3.816,4.117,5.13,6,0.87
5/16/2005,3.823,4.127,5.13,6.02,0.89
5/17/2005,3.809,4.113,5.11,6.03,0.92
