dates,Close,Adj
6/14/1985,187.1,244.1355
6/17/1985,186.53,243.3917
6/18/1985,187.34,244.4487
6/19/1985,186.63,243.5222
6/20/1985,186.73,243.6527
6/21/1985,189.61,247.4107
6/24/1985,189.15,246.8104
6/25/1985,189.74,247.5803
6/26/1985,190.06,247.9978
6/27/1985,191.23,249.5245
6/28/1985,191.85,251.2077
7/1/1985,192.43,251.9672
7/2/1985,192.01,251.4172
7/3/1985,191.45,250.684
7/5/1985,192.52,252.085
7/8/1985,191.93,251.3125
7/9/1985,191.05,250.1602
7/10/1985,192.37,251.8886
7/11/1985,192.94,252.635
7/12/1985,193.29,253.0933
7/15/1985,192.72,252.3469
7/16/1985,194.72,254.9657
7/17/1985,195.65,256.1834
7/18/1985,194.38,254.5205
7/19/1985,195.13,255.5026
7/22/1985,194.35,254.4812
7/23/1985,192.55,252.1243
7/24/1985,191.58,250.8542
7/25/1985,192.06,251.4827
7/26/1985,192.4,251.9279
7/29/1985,189.6,248.2616
7/30/1985,189.93,248.6937
7/31/1985,190.92,250.8411
8/1/1985,192.11,252.4046
8/2/1985,191.48,251.5769
8/5/1985,190.62,250.4469
8/6/1985,187.93,246.9127
8/7/1985,187.68,246.5842
8/8/1985,188.95,248.2528
8/9/1985,188.32,247.4251
8/12/1985,187.63,246.5185
8/13/1985,187.3,246.085
8/14/1985,187.41,246.2295
8/15/1985,187.26,246.0324
8/16/1985,186.1,244.5083
8/19/1985,186.38,244.8762
8/20/1985,188.08,247.1098
8/21/1985,189.16,248.5287
8/22/1985,187.36,246.1638
8/23/1985,187.17,245.9142
8/26/1985,187.31,246.0981
8/27/1985,188.1,247.136
8/28/1985,188.83,248.0951
8/29/1985,188.93,248.2265
8/30/1985,188.63,248.6864
9/3/1985,187.91,247.7371
9/4/1985,187.37,247.0252
9/5/1985,187.27,246.8934
9/6/1985,188.24,248.1722
9/9/1985,188.25,248.1854
9/10/1985,186.9,246.4056
9/11/1985,185.03,243.9402
9/12/1985,183.69,242.1736
9/13/1985,182.91,241.1452
9/16/1985,182.88,241.1057
9/17/1985,181.36,239.1017
9/18/1985,181.71,239.5632
9/19/1985,183.39,241.7781
9/20/1985,182.05,240.0114
9/23/1985,184.3,242.9778
9/24/1985,182.62,240.7629
9/25/1985,180.66,238.1789
9/26/1985,181.29,239.0095
9/27/1985,181.3,239.0226
9/30/1985,182.08,240.9079
10/1/1985,185.07,244.864
10/2/1985,184.06,243.5276
10/3/1985,184.36,243.9246
10/4/1985,183.22,242.4163
10/7/1985,181.87,240.6301
10/8/1985,181.87,240.6301
10/9/1985,182.52,241.4901
10/10/1985,182.78,241.8341
10/11/1985,184.28,243.8187
10/14/1985,186.37,246.584
10/15/1985,186.08,246.2003
10/16/1985,187.98,248.7142
10/17/1985,187.66,248.2908
10/18/1985,187.04,247.4704
10/21/1985,186.96,247.3646
10/22/1985,188.04,248.7935
10/23/1985,189.09,250.1828
10/24/1985,188.5,249.4022
10/25/1985,187.52,248.1055
10/28/1985,187.76,248.4231
10/29/1985,189.23,250.368
10/30/1985,190.07,251.4794
10/31/1985,189.82,252.0351
11/1/1985,191.53,254.3056
11/4/1985,191.25,253.9338
11/5/1985,192.37,255.4209
11/6/1985,192.76,255.9387
11/7/1985,192.62,255.7528
11/8/1985,193.72,257.2134
11/11/1985,197.28,261.9402
11/12/1985,198.08,263.0024
11/13/1985,197.1,261.7012
11/14/1985,199.06,264.3036
11/15/1985,198.11,263.0422
11/18/1985,198.71,263.8389
11/19/1985,198.67,263.7858
11/20/1985,198.99,264.2106
11/21/1985,201.41,267.4238
11/22/1985,201.52,267.5699
11/25/1985,200.35,266.0164
11/26/1985,200.67,266.4413
11/27/1985,202.54,268.9242
11/29/1985,202.17,269.3225
12/2/1985,200.46,267.0445
12/3/1985,200.86,267.5774
12/4/1985,204.23,272.0668
12/5/1985,203.88,271.6005
12/6/1985,202.99,270.4149
12/9/1985,204.25,272.0934
12/10/1985,204.39,272.2799
12/11/1985,206.31,274.8377
12/12/1985,206.73,275.3972
12/13/1985,209.94,279.6734
12/16/1985,212.02,282.4443
12/17/1985,210.65,280.6192
12/18/1985,209.81,279.5002
12/19/1985,210.02,279.78
12/20/1985,210.94,281.0055
12/23/1985,208.57,277.8483
12/24/1985,207.14,275.9433
12/26/1985,207.15,275.9567
12/27/1985,209.61,279.2338
12/30/1985,210.68,280.6592
12/31/1985,211.28,282.351
1/2/1986,209.59,280.0925
1/3/1986,210.88,281.8165
1/6/1986,210.65,281.5091
1/7/1986,213.8,285.7187
1/8/1986,207.97,277.9276
1/9/1986,206.11,275.4419
1/10/1986,205.96,275.2415
1/13/1986,206.72,276.2571
1/14/1986,206.64,276.1502
1/15/1986,208.26,278.3152
1/16/1986,209.17,279.5313
1/17/1986,208.43,278.5423
1/20/1986,207.53,277.3396
1/21/1986,205.79,275.0143
1/22/1986,203.49,271.9406
1/23/1986,204.25,272.9563
1/24/1986,206.43,275.8696
1/27/1986,207.39,277.1525
1/28/1986,209.81,280.3865
1/29/1986,210.29,281.028
1/30/1986,209.33,279.7451
1/31/1986,211.78,283.928
2/3/1986,213.96,286.8506
2/4/1986,212.79,285.282
2/5/1986,212.96,285.51
2/6/1986,213.47,286.1937
2/7/1986,214.56,287.655
2/10/1986,216.24,289.9074
2/11/1986,215.92,289.4784
2/12/1986,215.97,289.5454
2/13/1986,217.4,291.4626
2/14/1986,219.76,294.6265
2/18/1986,222.45,298.233
2/19/1986,219.76,294.6265
2/20/1986,222.22,297.9246
2/21/1986,224.62,301.1422
2/24/1986,224.34,300.7668
2/25/1986,223.79,300.0295
2/26/1986,224.04,300.3646
2/27/1986,226.77,304.0247
2/28/1986,226.92,305.1508
3/3/1986,225.42,303.1337
3/4/1986,224.38,301.7352
3/5/1986,224.34,301.6814
3/6/1986,225.13,302.7437
3/7/1986,225.57,303.3354
3/10/1986,226.58,304.6936
3/11/1986,231.69,311.5653
3/12/1986,232.54,312.7083
3/13/1986,233.19,313.5824
3/14/1986,236.55,318.1008
3/17/1986,234.67,315.5727
3/18/1986,235.78,317.0653
3/19/1986,235.6,316.8233
3/20/1986,236.54,318.0873
3/21/1986,233.34,313.7841
3/24/1986,235.33,316.4602
3/25/1986,234.72,315.6399
3/26/1986,237.3,319.1093
3/27/1986,238.97,321.3551
3/31/1986,238.9,322.1754
4/1/1986,235.14,317.1047
4/2/1986,235.71,317.8734
4/3/1986,232.47,313.504
4/4/1986,228.69,308.4064
4/7/1986,228.63,308.3255
4/8/1986,233.52,314.92
4/9/1986,233.75,315.2302
4/10/1986,236.44,318.8579
4/11/1986,235.97,318.224
4/14/1986,237.28,319.9907
4/15/1986,237.73,320.5975
4/16/1986,242.22,326.6527
4/17/1986,243.03,327.745
4/18/1986,242.38,326.8684
4/21/1986,244.74,330.0511
4/22/1986,242.42,326.9224
4/23/1986,241.75,326.0188
4/24/1986,242.02,326.3829
4/25/1986,242.29,326.7471
4/28/1986,243.08,327.8124
4/29/1986,240.51,324.3466
4/30/1986,235.52,318.5477
5/1/1986,235.16,318.0608
5/2/1986,234.79,317.5604
5/5/1986,237.73,321.5368
5/6/1986,237.24,320.8741
5/7/1986,236.08,319.3051
5/8/1986,237.13,320.7253
5/9/1986,237.85,321.6991
5/12/1986,237.58,321.3339
5/13/1986,236.41,319.7515
5/14/1986,237.54,321.2798
5/15/1986,234.43,317.0734
5/16/1986,232.76,314.8147
5/19/1986,233.2,315.4098
5/20/1986,236.11,319.3457
5/21/1986,235.45,318.453
5/22/1986,240.12,324.7693
5/23/1986,241.35,326.4329
5/27/1986,244.75,331.0315
5/28/1986,246.63,333.5743
5/29/1986,247.98,335.4002
5/30/1986,247.35,335.4949
6/2/1986,245.04,332.3617
6/3/1986,245.51,332.9992
6/4/1986,243.94,330.8697
6/5/1986,245.65,333.1891
6/6/1986,245.67,333.2162
6/9/1986,239.96,325.4714
6/10/1986,239.58,324.956
6/11/1986,241.13,327.0584
6/12/1986,241.49,327.5466
6/13/1986,245.73,333.2976
6/16/1986,246.13,333.8401
6/17/1986,244.35,331.4258
6/18/1986,244.99,332.2939
6/19/1986,244.06,331.0325
6/20/1986,247.58,335.8069
6/23/1986,245.26,332.6601
6/24/1986,247.03,335.0609
6/25/1986,248.93,337.6379
6/26/1986,248.74,337.3802
6/27/1986,249.6,338.5467
6/30/1986,250.84,341.1645
7/1/1986,252.04,342.7966
7/2/1986,252.7,343.6942
7/3/1986,251.79,342.4565
7/7/1986,244.05,331.9295
7/8/1986,241.59,328.5837
7/9/1986,242.82,330.2566
7/10/1986,243.01,330.515
7/11/1986,242.22,329.4405
7/14/1986,238.11,323.8505
7/15/1986,233.66,317.7982
7/16/1986,235.01,319.6343
7/17/1986,236.07,321.076
7/18/1986,236.36,321.4704
7/21/1986,236.24,321.3072
7/22/1986,238.18,323.9458
7/23/1986,238.67,324.6122
7/24/1986,237.95,323.6329
7/25/1986,240.22,326.7203
7/28/1986,236.01,320.9944
7/29/1986,234.55,319.0086
7/30/1986,236.59,321.7832
7/31/1986,236.12,322.0824
8/1/1986,234.91,320.4319
8/4/1986,235.99,321.9051
8/5/1986,237.03,323.3237
8/6/1986,236.84,323.0646
8/7/1986,237.04,323.3374
8/8/1986,236.88,323.1191
8/11/1986,240.68,328.3026
8/12/1986,243.34,331.931
8/13/1986,245.67,335.1092
8/14/1986,246.25,335.9004
8/15/1986,247.15,337.128
8/18/1986,247.38,337.4418
8/19/1986,246.51,336.255
8/20/1986,249.77,340.7019
8/21/1986,249.67,340.5655
8/22/1986,250.19,341.2748
8/25/1986,247.81,338.0283
8/26/1986,252.84,344.8896
8/27/1986,253.3,345.517
8/28/1986,252.84,344.8896
8/29/1986,252.93,345.9672
9/2/1986,248.52,339.935
9/3/1986,250.08,342.0688
9/4/1986,253.83,347.1982
9/5/1986,250.47,342.6023
9/8/1986,248.14,339.4152
9/9/1986,247.67,338.7723
9/10/1986,247.06,337.938
9/11/1986,235.18,321.688
9/12/1986,230.67,315.5191
9/15/1986,231.94,317.2563
9/16/1986,231.72,316.9553
9/17/1986,231.68,316.9006
9/18/1986,232.31,317.7624
9/19/1986,232.21,317.6256
9/22/1986,234.93,321.3461
9/23/1986,235.67,322.3583
9/24/1986,236.28,323.1927
9/25/1986,231.83,317.1058
9/26/1986,232.23,317.6529
9/29/1986,229.91,314.4795
9/30/1986,231.32,317.3657
10/1/1986,233.6,320.4938
10/2/1986,233.92,320.9328
10/3/1986,233.71,320.6447
10/6/1986,234.78,322.1127
10/7/1986,234.41,321.6051
10/8/1986,236.68,324.7195
10/9/1986,235.85,323.5807
10/10/1986,235.48,323.0731
10/13/1986,235.91,323.6631
10/14/1986,235.37,322.9222
10/15/1986,238.8,327.6281
10/16/1986,239.53,328.6296
10/17/1986,238.84,327.6829
10/20/1986,235.97,323.7454
10/21/1986,235.88,323.6219
10/22/1986,236.26,324.1432
10/23/1986,239.28,328.2866
10/24/1986,238.26,326.8872
10/27/1986,238.77,327.5869
10/28/1986,239.26,328.2592
10/29/1986,240.94,330.5641
10/30/1986,243.71,334.3645
10/31/1986,243.98,335.6679
11/3/1986,245.8,338.1718
11/4/1986,246.2,338.7221
11/5/1986,246.58,339.2449
11/6/1986,245.87,338.2681
11/7/1986,245.77,338.1305
11/10/1986,246.13,338.6258
11/11/1986,247.08,339.9328
11/12/1986,246.64,339.3275
11/13/1986,243.02,334.3471
11/14/1986,244.5,336.3833
11/17/1986,243.21,334.6085
11/18/1986,236.78,325.7621
11/19/1986,237.66,326.9728
11/20/1986,242.05,333.0126
11/21/1986,245.86,338.2544
11/24/1986,247.45,340.4419
11/25/1986,248.17,341.4325
11/26/1986,248.77,342.2579
11/28/1986,249.22,343.8263
12/1/1986,249.05,343.5918
12/2/1986,254,350.4209
12/3/1986,253.85,350.2139
12/4/1986,253.04,349.0965
12/5/1986,251.17,346.5166
12/8/1986,251.16,346.5028
12/9/1986,249.28,343.9091
12/10/1986,250.96,346.2269
12/11/1986,248.17,342.3778
12/12/1986,247.35,341.2465
12/15/1986,248.21,342.4329
12/16/1986,250.04,344.9576
12/17/1986,247.56,341.5362
12/18/1986,246.78,340.4601
12/19/1986,249.73,344.53
12/22/1986,248.75,343.1779
12/23/1986,246.34,339.8531
12/24/1986,246.75,340.4187
12/26/1986,246.92,340.6532
12/29/1986,244.67,337.5491
12/30/1986,243.37,335.7556
12/31/1986,242.17,335.052
1/2/1987,246.45,340.9736
1/5/1987,252.19,348.9151
1/6/1987,252.78,349.7314
1/7/1987,255.33,353.2594
1/8/1987,257.29,355.9712
1/9/1987,258.73,357.9635
1/12/1987,260.3,360.1356
1/13/1987,259.95,359.6514
1/14/1987,262.64,363.3731
1/15/1987,265.49,367.3162
1/16/1987,266.28,368.4092
1/19/1987,269.34,372.6428
1/20/1987,269.04,372.2278
1/21/1987,267.84,370.5675
1/22/1987,273.91,378.9656
1/23/1987,270.1,373.6943
1/26/1987,269.61,373.0164
1/27/1987,273.75,378.7442
1/28/1987,275.4,381.0271
1/29/1987,274.24,379.4222
1/30/1987,274.08,380.1693
2/2/1987,276.45,383.4567
2/3/1987,275.99,382.8186
2/4/1987,279.64,387.8814
2/5/1987,281.16,389.9898
2/6/1987,280.04,388.4363
2/9/1987,278.16,385.8286
2/10/1987,275.07,381.5425
2/11/1987,277.54,384.9686
2/12/1987,275.62,382.3054
2/13/1987,279.7,387.9646
2/17/1987,285.49,395.9958
2/18/1987,285.42,395.8987
2/19/1987,285.57,396.1068
2/20/1987,285.48,395.9819
2/23/1987,282.38,391.682
2/24/1987,282.88,392.3755
2/25/1987,284,393.9291
2/26/1987,282.96,392.4865
2/27/1987,284.2,395.1913
3/2/1987,283,393.5227
3/3/1987,284.12,395.0801
3/4/1987,288.62,401.3375
3/5/1987,290.52,403.9795
3/6/1987,290.66,404.1742
3/9/1987,288.3,400.8925
3/10/1987,290.86,404.4523
3/11/1987,290.31,403.6875
3/12/1987,291.22,404.9529
3/13/1987,289.89,403.1035
3/16/1987,288.23,400.7952
3/17/1987,292.47,406.6911
3/18/1987,292.78,407.1221
3/19/1987,294.08,408.9298
3/20/1987,298.17,414.6171
3/23/1987,301.16,418.7749
3/24/1987,301.64,419.4423
3/25/1987,300.38,417.6902
3/26/1987,300.93,418.455
3/27/1987,296.13,411.7804
3/30/1987,289.2,402.144
3/31/1987,291.7,406.5937
4/1/1987,292.39,407.5555
4/2/1987,293.63,409.2839
4/3/1987,300.41,418.7344
4/6/1987,301.95,420.881
4/7/1987,296.69,413.5492
4/8/1987,297.26,414.3437
4/9/1987,292.86,408.2106
4/10/1987,292.49,407.6949
4/13/1987,285.62,398.119
4/14/1987,279.16,389.1145
4/15/1987,284.44,396.4742
4/16/1987,286.91,399.9171
4/20/1987,286.09,398.7741
4/21/1987,293.07,408.5033
4/22/1987,287.19,400.3073
4/23/1987,286.82,399.7916
4/24/1987,281.52,392.4041
4/27/1987,281.83,392.8362
4/28/1987,282.51,393.784
4/29/1987,284.57,396.6554
4/30/1987,288.36,402.9836
5/1/1987,288.03,402.5224
5/4/1987,289.36,404.3811
5/5/1987,295.34,412.7381
5/6/1987,295.47,412.9198
5/7/1987,294.71,411.8577
5/8/1987,293.37,409.9851
5/11/1987,291.57,407.4696
5/12/1987,293.3,409.8872
5/13/1987,293.98,410.8375
5/14/1987,294.24,411.2009
5/15/1987,287.43,401.6839
5/18/1987,286.65,400.5939
5/19/1987,279.62,390.7694
5/20/1987,278.21,388.7989
5/21/1987,280.17,391.538
5/22/1987,282.16,394.3191
5/26/1987,289.11,404.0317
5/27/1987,288.73,403.5007
5/28/1987,290.76,406.3376
5/29/1987,290.1,406.4773
6/1/1987,289.83,406.099
6/2/1987,288.46,404.1794
6/3/1987,293.47,411.1993
6/4/1987,295.09,413.4691
6/5/1987,293.45,411.1712
6/8/1987,296.72,415.753
6/9/1987,297.28,416.5377
6/10/1987,297.47,416.8039
6/11/1987,298.73,418.5694
6/12/1987,301.62,422.6187
6/15/1987,303.14,424.7485
6/16/1987,304.76,427.0184
6/17/1987,304.81,427.0884
6/18/1987,305.69,428.3215
6/19/1987,306.97,430.115
6/22/1987,309.65,433.8701
6/23/1987,308.43,432.1607
6/24/1987,306.86,429.9608
6/25/1987,308.96,432.9033
6/26/1987,307.16,430.3812
6/29/1987,307.9,431.418
6/30/1987,304,427.0044
7/1/1987,302.94,425.5155
7/2/1987,305.63,429.2939
7/6/1987,304.92,428.2966
7/7/1987,307.4,431.7801
7/8/1987,308.29,433.0302
7/9/1987,307.52,431.9486
7/10/1987,308.37,433.1426
7/13/1987,307.63,432.1031
7/14/1987,310.68,436.3872
7/15/1987,310.42,436.022
7/16/1987,312.7,439.2246
7/17/1987,314.59,441.8793
7/20/1987,311.39,437.3845
7/21/1987,308.55,433.3954
7/22/1987,308.47,433.283
7/23/1987,307.81,432.356
7/24/1987,309.27,434.4067
7/27/1987,310.65,436.3451
7/28/1987,312.33,438.7049
7/29/1987,315.65,443.3682
7/30/1987,318.05,446.7393
7/31/1987,318.66,448.6355
8/3/1987,317.57,447.1009
8/4/1987,316.23,445.2144
8/5/1987,318.45,448.3399
8/6/1987,322.09,453.4646
8/7/1987,323,454.7457
8/10/1987,328,461.7851
8/11/1987,333.33,469.2891
8/12/1987,332.39,467.9657
8/13/1987,334.65,471.1475
8/14/1987,333.99,470.2183
8/17/1987,334.11,470.3873
8/18/1987,329.25,463.545
8/19/1987,329.83,464.3616
8/20/1987,334.84,471.415
8/21/1987,335.9,472.9074
8/24/1987,333.33,469.2891
8/25/1987,336.77,474.1323
8/26/1987,334.57,471.0349
8/27/1987,331.38,466.5438
8/28/1987,327.04,460.4336
8/31/1987,329.8,465.3752
9/1/1987,323.4,456.3443
9/2/1987,321.68,453.9172
9/3/1987,320.21,451.8429
9/4/1987,316.7,446.89
9/8/1987,313.56,442.4592
9/9/1987,313.92,442.9672
9/10/1987,317.13,447.4968
9/11/1987,321.98,454.3406
9/14/1987,323.08,455.8928
9/15/1987,317.74,448.3576
9/16/1987,314.86,444.2936
9/17/1987,314.93,444.3924
9/18/1987,314.86,444.2936
9/21/1987,310.54,438.1978
9/22/1987,319.5,450.8411
9/23/1987,321.19,453.2258
9/24/1987,319.72,451.1515
9/25/1987,320.16,451.7724
9/28/1987,323.2,456.0621
9/29/1987,321.69,453.9313
9/30/1987,321.83,455.1731
10/1/1987,327.33,462.9519
10/2/1987,328.07,463.9985
10/5/1987,328.08,464.0126
10/6/1987,319.22,451.4817
10/7/1987,318.54,450.52
10/8/1987,314.16,444.3252
10/9/1987,311.07,439.9549
10/12/1987,309.39,437.5789
10/13/1987,314.52,444.8344
10/14/1987,305.23,431.6953
10/15/1987,298.08,421.5828
10/16/1987,282.7,399.8305
10/19/1987,224.84,317.9975
10/20/1987,236.83,334.9552
10/21/1987,258.38,365.434
10/22/1987,248.25,351.1069
10/23/1987,248.22,351.0644
10/26/1987,227.67,322
10/27/1987,233.19,329.8071
10/28/1987,233.28,329.9344
10/29/1987,244.77,346.185
10/30/1987,251.79,357.146
11/2/1987,255.75,362.763
11/3/1987,250.82,355.7702
11/4/1987,248.96,353.1319
11/5/1987,254.48,360.9616
11/6/1987,250.41,355.1886
11/9/1987,243.17,344.9192
11/10/1987,239,339.0043
11/11/1987,241.9,343.1178
